model,price,transmission,mileage,fuelType,age,engineSize
 Focus,15999,Manual,5153,Petrol,2,1
 Focus,15999,Manual,4000,Petrol,2,0
 Focus,15998,Manual,12794,Diesel,2,1.14
 Focus,15998,Automatic,11045,Petrol,2,1
 Focus,15998,Manual,12699,Petrol,2,1
 Focus,15998,Manual,16290,Diesel,4,1.26
 Focus,15998,Manual,10386,Petrol,2,1
 Focus,15998,Manual,4500,Diesel,2,1.14
 Focus,15998,Manual,26950,Petrol,5,1.26
 Focus,15998,Manual,26023,Diesel,5,1.26
 Focus,15997,Manual,13794,Petrol,3,1
 Focus,15997,Manual,14203,Diesel,4,1.26
 Focus,15997,Manual,15164,Petrol,4,1.26
 Focus,15995,Manual,10500,Petrol,3,1
 Focus,15995,Manual,29600,Diesel,5,1.26
 Focus,15995,Manual,6992,Petrol,2,1
 Focus,15995,Manual,22947,Diesel,4,1.26
 Focus,15995,Manual,12563,Petrol,2,1
 Focus,15995,Manual,26929,Diesel,4,1.26
 Focus,15995,Manual,8496,Petrol,2,1
 Focus,15995,Manual,10279,Petrol,2,1
 Focus,15995,Manual,14794,Diesel,3,1.14
 Focus,15995,Manual,29649,Diesel,3,1.26
 Focus,15995,Manual,6855,Petrol,2,1
 Focus,15995,Manual,9304,Petrol,2,1
 Focus,15995,Manual,5154,Petrol,3,1
 Focus,15995,Manual,5154,Petrol,3,1
 Focus,15995,Manual,19071,Diesel,4,1.26
 Focus,15995,Manual,5452,Petrol,2,1
 Focus,15995,Automatic,14000,Petrol,2,1
 Focus,15995,Manual,12200,Petrol,2,1
 Focus,15995,Manual,12200,Petrol,2,1
 Focus,15995,Manual,6000,Diesel,3,1.14
 Focus,15995,Manual,900,Petrol,3,1
 Focus,15995,Manual,8333,Petrol,2,1
 Focus,15995,Manual,11900,Petrol,2,1
 Focus,15991,Manual,13448,Petrol,3,1.14
 Focus,15991,Manual,12555,Diesel,2,1.14
 Focus,15991,Manual,46604,Petrol,4,1.26
 Focus,15990,Manual,12814,Diesel,2,1.14
 Focus,15990,Manual,16107,Diesel,5,1.26
 Focus,15990,Manual,6314,Petrol,2,1
 Focus,15990,Manual,8933,Petrol,2,1
 Focus,15990,Manual,8000,Petrol,2,1
 Focus,15990,Manual,10865,Petrol,2,1
 Focus,15990,Automatic,12500,Diesel,3,1.14
 Focus,15990,Manual,13445,Petrol,3,1
 Focus,15990,Manual,3914,Petrol,2,1
 Focus,15988,Automatic,10853,Petrol,2,1
 Focus,15980,Manual,8144,Petrol,4,1.26
 Focus,15980,Manual,7500,Petrol,2,1
 Focus,15980,Manual,13999,Petrol,2,1
 Focus,15970,Automatic,404,Petrol,2,1.14
 Focus,15960,Manual,12388,Diesel,2,1.14
 Focus,15950,Manual,27000,Petrol,5,1.26
 Focus,15950,Manual,11507,Petrol,2,1
 Focus,15950,Manual,3333,Diesel,2,1.14
 Focus,15950,Manual,6283,Petrol,2,1
 Focus,15950,Manual,9550,Diesel,2,1.14
 Focus,15950,Manual,9572,Diesel,2,1.14
 Focus,15950,Manual,9987,Petrol,3,1
 Focus,15950,Automatic,14190,Petrol,2,1
 Focus,15945,Manual,13903,Petrol,5,1.26
 Focus,15940,Manual,13789,Diesel,2,1.14
 Focus,15940,Manual,13752,Diesel,2,1.14
 Focus,15940,Manual,6259,Diesel,2,1.14
 Focus,15940,Manual,29984,Diesel,4,1.26
 Focus,15940,Manual,13789,Diesel,2,1.14
 Focus,15940,Manual,13752,Diesel,2,1.14
 Focus,15940,Manual,13789,Diesel,2,1.14
 Focus,15940,Manual,13752,Diesel,2,1.14
 Focus,15940,Manual,13789,Diesel,2,1.14
 Focus,15940,Manual,13752,Diesel,2,1.14
 Focus,15935,Manual,11291,Petrol,2,1
 Focus,15935,Manual,11291,Petrol,2,1
 Focus,15935,Manual,11291,Petrol,2,1
 Focus,15935,Manual,11291,Petrol,2,1
 Focus,15920,Manual,4798,Petrol,2,1
 Focus,15900,Manual,11540,Petrol,2,1
 Focus,15900,Manual,13000,Diesel,2,1.14
 Focus,15900,Manual,30884,Diesel,4,1.26
 Focus,15900,Manual,19488,Diesel,5,1.26
 Focus,15895,Manual,6652,Petrol,2,1
 Focus,15890,Manual,13773,Petrol,2,1
 Focus,15890,Manual,12049,Petrol,2,1
 Focus,15890,Manual,5857,Petrol,3,1
 Focus,15888,Manual,2445,Petrol,2,1
 Focus,15885,Manual,12062,Petrol,2,1
 Focus,15885,Manual,12624,Petrol,2,1
 Focus,15885,Manual,12062,Petrol,2,1
 Focus,15885,Manual,12624,Petrol,2,1
 Focus,15885,Manual,12624,Petrol,2,1
 Focus,15885,Manual,12062,Petrol,2,1
 Focus,15885,Manual,12062,Petrol,2,1
 Focus,15885,Manual,12624,Petrol,2,1
 Focus,15880,Manual,7932,Diesel,2,1.14
 Focus,15877,Manual,40454,Diesel,4,1.26
 Focus,15877,Manual,13400,Petrol,5,1.26
 Focus,15860,Manual,12853,Diesel,2,1.14
 Focus,15860,Manual,10916,Diesel,2,1.14
 Focus,15860,Manual,4265,Petrol,2,1
 Focus,15850,Manual,7288,Petrol,2,1
 Focus,15845,Manual,9929,Petrol,2,1
 Focus,15845,Manual,9929,Petrol,2,1
 Focus,15845,Manual,9929,Petrol,2,1
 Focus,15845,Manual,9929,Petrol,2,1
 Focus,15810,Manual,11795,Diesel,2,1.14
 Focus,15800,Manual,38571,Diesel,4,1.26
 Focus,15800,Manual,20871,Diesel,3,1.26
 Focus,15800,Manual,9379,Petrol,2,1
 Focus,15800,Manual,6681,Petrol,2,1
 Focus,15800,Automatic,9816,Petrol,3,1
 Focus,15799,Manual,7462,Petrol,2,1
 Focus,15799,Manual,19750,Petrol,5,1.26
 Focus,15798,Manual,4534,Petrol,3,1
 Focus,15798,Manual,27532,Diesel,4,1.26
 Focus,15798,Manual,13677,Petrol,2,1
 Focus,15798,Manual,11614,Petrol,2,1
 Focus,15798,Manual,38199,Diesel,4,1.26
 Focus,15795,Automatic,5268,Diesel,3,1.14
 Focus,15795,Manual,18646,Petrol,5,1.26
 Focus,15795,Manual,8288,Petrol,2,1
 Focus,15795,Manual,19948,Diesel,4,1.26
 Focus,15795,Manual,8581,Petrol,2,1
 Focus,15791,Manual,12624,Petrol,2,1
 Focus,15790,Manual,8422,Petrol,2,1
 Focus,15790,Automatic,5114,Diesel,2,1.26
 Focus,15790,Manual,46286,Petrol,3,1.26
 Focus,15789,Manual,8459,Petrol,3,1.14
 Focus,15789,Manual,8459,Petrol,3,1.14
 Focus,15789,Manual,8800,Petrol,2,1
 Focus,15780,Manual,5372,Diesel,2,1.14
 Focus,15771,Manual,48905,Diesel,3,1.26
 Focus,15760,Manual,10282,Diesel,2,1.14
 Focus,15750,Manual,34980,Petrol,4,1.26
 Focus,15750,Manual,4637,Petrol,2,1
 Focus,15750,Manual,19694,Petrol,4,1.26
 Focus,15750,Manual,6388,Diesel,2,1.14
 Focus,15750,Manual,5155,Diesel,2,1.14
 Focus,15750,Manual,36980,Petrol,4,1.26
 Focus,15750,Manual,14195,Petrol,2,1
 Focus,15750,Manual,5620,Petrol,2,1
 Focus,15750,Manual,43499,Diesel,4,1.26
 Focus,15749,Manual,19664,Petrol,5,1.26
 Focus,15700,Manual,6238,Petrol,2,1
 Focus,15700,Manual,7989,Petrol,2,1
 Focus,15700,Manual,5387,Petrol,2,1
 Focus,15700,Manual,19877,Petrol,4,1.26
 Focus,15700,Manual,5300,Petrol,2,1
 Focus,15699,Manual,9004,Petrol,2,1
 Focus,15698,Manual,6953,Petrol,2,1
 Focus,15698,Manual,42060,Petrol,5,1.26
 Focus,15698,Manual,24432,Diesel,5,1.26
 Focus,15695,Manual,11326,Petrol,3,1
 Focus,15695,Manual,18800,Petrol,2,1
 Focus,15690,Manual,12998,Petrol,2,1
 Focus,15690,Manual,10000,Diesel,2,1.14
 Focus,15690,Manual,10500,Petrol,3,1
 Focus,15670,Manual,29824,Petrol,4,1.26
 Focus,15660,Manual,8387,Diesel,2,1.14
 Focus,15650,Manual,2068,Petrol,2,1
 Focus,15645,Manual,10552,Petrol,2,1
 Focus,15645,Manual,10552,Petrol,2,1
 Focus,15645,Manual,10552,Petrol,2,1
 Focus,15645,Manual,10552,Petrol,2,1
 Focus,15612,Manual,24421,Diesel,4,1.26
 Focus,15610,Manual,26499,Diesel,4,1.26
 Focus,15600,Manual,10900,Petrol,2,1
 Focus,15600,Manual,557,Petrol,1,1
 Focus,15599,Manual,11736,Petrol,3,1
 Focus,15599,Manual,18000,Diesel,3,1.14
 Focus,15597,Manual,7231,Petrol,2,1
 Focus,15595,Manual,5257,Petrol,2,1
 Focus,15591,Manual,45400,Diesel,4,1.26
 Focus,15591,Manual,30312,Diesel,4,1.26
 Focus,15590,Manual,11110,Petrol,2,1
 Focus,15590,Manual,6,Petrol,2,1
 Focus,15590,Manual,10,Petrol,2,1
 Focus,15590,Manual,6484,Petrol,2,1
 Focus,15590,Manual,8000,Petrol,2,1
 Focus,15590,Manual,5,Petrol,2,1
 Focus,15590,Manual,5739,Petrol,2,1
 Focus,15590,Manual,8895,Petrol,2,1
 Focus,15590,Manual,3412,Petrol,2,1
 Focus,15580,Manual,16052,Diesel,2,1.14
 Focus,15580,Manual,5011,Petrol,2,1
 Focus,15580,Manual,9000,Petrol,2,1
 Focus,15545,Manual,12820,Petrol,2,1
 Focus,15545,Manual,12820,Petrol,2,1
 Focus,15545,Manual,12820,Petrol,2,1
 Focus,15545,Manual,12820,Petrol,2,1
 Focus,15540,Manual,8188,Diesel,2,1.14
 Focus,15540,Manual,11881,Petrol,2,1
 Focus,15540,Manual,8188,Diesel,2,1.14
 Focus,15540,Manual,8188,Diesel,2,1.14
 Focus,15540,Manual,8188,Diesel,2,1.14
 Focus,15530,Manual,16778,Diesel,2,1.14
 Focus,15530,Manual,6857,Petrol,2,1
 Focus,15530,Manual,3061,Petrol,2,1
 Focus,15520,Manual,6754,Petrol,2,1
 Focus,15510,Manual,4198,Petrol,2,1
 Focus,15510,Manual,15811,Diesel,2,1.14
 Focus,15510,Manual,7453,Petrol,2,1
 Focus,15510,Manual,1786,Petrol,2,1
 Focus,15500,Manual,19593,Petrol,4,1.26
 Focus,15500,Manual,15889,Petrol,4,1.26
 Focus,15500,Manual,3380,Petrol,2,1
 Focus,15500,Manual,13036,Petrol,5,1.26
 Focus,15500,Manual,13036,Petrol,5,1.26
 Focus,15500,Manual,7917,Petrol,3,1
 Focus,15500,Manual,10286,Petrol,3,1
 Focus,15500,Manual,7932,Petrol,2,1
 Focus,15500,Manual,29546,Diesel,4,1.26
 Focus,15500,Manual,14505,Petrol,3,1
 Focus,15500,Manual,24610,Diesel,4,1.26
 Focus,15500,Manual,17210,Petrol,3,1
 Focus,15500,Manual,8580,Petrol,2,1
 Focus,15500,Manual,21464,Diesel,3,1.26
 Focus,15500,Manual,13323,Petrol,2,1
 Focus,15500,Manual,9204,Petrol,2,1
 Focus,15500,Manual,30801,Diesel,4,1.26
 Focus,15500,Manual,28344,Diesel,5,0
 Focus,15500,Manual,10000,Petrol,2,1
 Focus,15499,Manual,8098,Petrol,2,1
 Focus,15499,Manual,10000,Petrol,3,1
 Focus,15499,Manual,11000,Petrol,3,1
 Focus,15499,Manual,38688,Diesel,4,1.26
 Focus,15499,Semi-Auto,29984,Diesel,4,1.26
 Focus,15498,Manual,14579,Petrol,3,1
 Focus,15498,Manual,37989,Petrol,4,1.26
 Focus,15498,Manual,35090,Diesel,3,1.26
 Focus,15498,Manual,15538,Petrol,2,1
 Focus,15498,Manual,27654,Diesel,3,1.14
 Focus,15497,Manual,12378,Petrol,2,1
 Focus,15497,Manual,1310,Petrol,2,1
 Focus,15495,Manual,5600,Petrol,2,1
 Focus,15495,Manual,17325,Petrol,2,1
 Focus,15495,Manual,15149,Diesel,2,1.14
 Focus,15495,Manual,21162,Petrol,3,1
 Focus,15495,Manual,8500,Petrol,2,1
 Focus,15495,Manual,12583,Petrol,2,1
 Focus,15495,Manual,34687,Diesel,4,1.26
 Focus,15495,Manual,32294,Diesel,4,1.26
 Focus,15495,Manual,14298,Petrol,3,1
 Focus,15495,Manual,11041,Petrol,3,1
 Focus,15495,Manual,10561,Petrol,3,1
 Focus,15490,Manual,17988,Petrol,4,1.26
 Focus,15490,Manual,7885,Diesel,2,1.14
 Focus,15490,Manual,26491,Diesel,3,1.14
 Focus,15490,Manual,38047,Diesel,4,1.26
 Focus,15490,Manual,6900,Diesel,3,1.14
 Focus,15490,Manual,12900,Petrol,3,1
 Focus,15490,Manual,23000,Diesel,4,1.26
 Focus,15480,Manual,25894,Petrol,4,1.26
 Focus,15480,Manual,2485,Petrol,2,1
 Focus,15480,Manual,15999,Diesel,2,1.14
 Focus,15475,Automatic,15751,Diesel,3,1.14
 Focus,15475,Automatic,15751,Diesel,3,1.14
 Focus,15470,Manual,8724,Petrol,2,1
 Focus,15470,Manual,5852,Petrol,2,1
 Focus,15470,Manual,3422,Petrol,2,1
 Focus,15470,Manual,8958,Petrol,2,1
 Focus,15470,Manual,8292,Petrol,2,1
 Focus,15460,Manual,7170,Petrol,2,1
 Focus,15460,Manual,6810,Petrol,2,1
 Focus,15460,Manual,3572,Petrol,2,1
 Focus,15450,Manual,10794,Petrol,2,1
 Focus,15440,Manual,5800,Petrol,2,1
 Focus,15440,Manual,10500,Petrol,2,1
 Focus,15440,Manual,5684,Petrol,2,1
 Focus,15440,Manual,19877,Petrol,4,1.26
 Focus,15440,Manual,10613,Petrol,2,1
 Focus,15435,Manual,11645,Petrol,2,1
 Focus,15435,Manual,11645,Petrol,2,1
 Focus,15435,Manual,11645,Petrol,2,1
 Focus,15435,Manual,11645,Petrol,2,1
 Focus,15420,Manual,8980,Petrol,2,1
 Focus,15420,Manual,7294,Petrol,2,1
 Focus,15420,Manual,5447,Petrol,2,1
 Focus,15410,Manual,6500,Petrol,2,1
 Focus,15400,Manual,5068,Petrol,2,1
 Focus,15400,Manual,9845,Petrol,2,1
 Focus,15400,Manual,9700,Petrol,2,1
 Focus,15400,Manual,7268,Petrol,2,1
 Focus,15400,Manual,13423,Petrol,2,1
 Focus,15400,Manual,10310,Petrol,2,1
 Focus,15400,Manual,14132,Petrol,2,1
 Focus,15400,Manual,10253,Diesel,4,1.26
 Focus,15399,Manual,14693,Petrol,3,1.14
 Focus,15399,Manual,24717,Petrol,5,1.26
 Focus,15395,Manual,9129,Petrol,3,1
 Focus,15395,Manual,26908,Diesel,4,1.26
 Focus,15395,Manual,18500,Petrol,3,1
 Focus,15391,Manual,3591,Petrol,2,1
 Focus,15390,Manual,5341,Petrol,2,1
 Focus,15390,Manual,10235,Petrol,2,1
 Focus,15390,Manual,5979,Petrol,2,1
 Focus,15390,Manual,6692,Petrol,2,1
 Focus,15390,Manual,5301,Petrol,2,1
 Focus,15387,Manual,20076,Petrol,5,1.26
 Focus,15380,Manual,6955,Petrol,2,1
 Focus,15375,Automatic,6660,Petrol,3,1
 Focus,15370,Manual,6736,Petrol,2,1
 Focus,15370,Manual,7912,Petrol,2,1
 Focus,15360,Manual,12221,Petrol,2,1
 Focus,15360,Manual,10567,Petrol,2,1
 Focus,15351,Manual,13064,Petrol,2,1
 Focus,15340,Manual,7602,Petrol,2,1
 Focus,15340,Manual,9876,Petrol,2,1
 Focus,15340,Manual,6175,Petrol,2,1
 Focus,15340,Manual,10551,Petrol,3,1
 Focus,15335,Manual,10589,Petrol,2,1
 Focus,15335,Manual,13762,Petrol,2,1
 Focus,15335,Manual,13797,Petrol,2,1
 Focus,15335,Manual,13762,Petrol,2,1
 Focus,15335,Manual,13797,Petrol,2,1
 Focus,15335,Manual,10589,Petrol,2,1
 Focus,15335,Manual,13797,Petrol,2,1
 Focus,15335,Manual,10589,Petrol,2,1
 Focus,15335,Manual,13762,Petrol,2,1
 Focus,15335,Manual,10589,Petrol,2,1
 Focus,15335,Manual,13762,Petrol,2,1
 Focus,15335,Manual,13797,Petrol,2,1
 Focus,15330,Manual,8109,Petrol,2,1
 Focus,15330,Manual,9968,Petrol,2,1
 Focus,15320,Manual,9010,Petrol,2,1
 Focus,15320,Manual,8739,Petrol,2,1
 Focus,15320,Manual,9369,Petrol,2,1
 Focus,15310,Manual,5308,Petrol,2,1
 Focus,15310,Manual,11237,Petrol,2,1
 Focus,15300,Manual,12250,Petrol,2,1
 Focus,15300,Manual,6541,Petrol,2,1
 Focus,15300,Manual,5660,Petrol,2,1
 Focus,15300,Manual,11138,Petrol,2,1
 Focus,15300,Manual,7267,Diesel,3,1.14
 Focus,15300,Manual,10700,Petrol,2,1
 Focus,15299,Automatic,12315,Petrol,3,1
 Focus,15299,Manual,9742,Petrol,2,1
 Focus,15299,Manual,8016,Petrol,2,1
 Focus,15298,Automatic,12779,Petrol,2,1
 Focus,15298,Manual,16480,Diesel,4,1.26
 Focus,15298,Automatic,13312,Petrol,2,1
 Focus,15298,Automatic,13704,Petrol,2,1
 Focus,15298,Automatic,10493,Petrol,2,1
 Focus,15295,Manual,13340,Petrol,2,1
 Focus,15295,Manual,4544,Diesel,3,1.14
 Focus,15295,Manual,9695,Petrol,2,1
 Focus,15295,Manual,11817,Petrol,2,1
 Focus,15295,Manual,12556,Petrol,2,1
 Focus,15295,Manual,5396,Petrol,2,1
 Focus,15295,Automatic,8421,Petrol,2,1
 Focus,15295,Manual,7196,Petrol,2,1
 Focus,15295,Manual,14034,Petrol,3,1
 Focus,15291,Manual,36706,Diesel,5,1.26
 Focus,15291,Manual,13284,Diesel,2,1.14
 Focus,15290,Manual,8811,Petrol,2,1
 Focus,15290,Manual,10056,Petrol,2,1
 Focus,15289,Manual,23815,Petrol,4,1.26
 Focus,15270,Manual,12100,Petrol,2,1
 Focus,15270,Manual,14234,Petrol,2,1
 Focus,15260,Manual,11301,Petrol,2,1
 Focus,15250,Manual,21500,Diesel,3,1.14
 Focus,15250,Manual,3939,Petrol,3,1
 Focus,15250,Manual,6898,Petrol,3,1
 Focus,15250,Manual,6367,Petrol,3,1
 Focus,15240,Manual,13206,Diesel,2,1.14
 Focus,15235,Manual,12811,Petrol,2,1
 Focus,15235,Manual,12811,Petrol,2,1
 Focus,15235,Manual,12811,Petrol,2,1
 Focus,15235,Manual,12811,Petrol,2,1
 Focus,15200,Manual,15440,Diesel,5,1.26
 Focus,15200,Manual,10648,Petrol,2,1
 Focus,15200,Manual,7317,Petrol,3,1
 Focus,15200,Manual,5811,Petrol,3,1
 Focus,15200,Manual,13574,Petrol,2,1
 Focus,15200,Manual,13595,Petrol,2,1
 Focus,15199,Manual,12892,Petrol,2,1
 Focus,15187,Manual,17981,Diesel,4,1.26
 Focus,15170,Manual,11085,Diesel,2,1.14
 Focus,15151,Manual,13591,Petrol,2,1
 Focus,15150,Manual,9567,Petrol,2,1
 Focus,15140,Manual,14581,Diesel,2,1.14
 Focus,15124,Manual,17354,Diesel,2,1.14
 Focus,15095,Manual,4442,Petrol,2,1
 Focus,15087,Manual,54631,Diesel,4,1.26
 Focus,15080,Manual,12691,Diesel,2,1.14
 Focus,15066,Manual,33566,Diesel,5,1.26
 Focus,15020,Manual,20300,Petrol,2,1
 Focus,15000,Manual,16495,Diesel,3,1.14
 Focus,15000,Manual,2772,Petrol,3,1
 Focus,15000,Manual,6602,Petrol,2,1
 Focus,15000,Manual,3023,Diesel,3,1.14
 Focus,15000,Manual,16083,Petrol,3,1
 Focus,15000,Manual,5842,Diesel,2,1.14
 Focus,15000,Manual,10755,Diesel,3,1.14
 Focus,15000,Manual,12234,Diesel,3,1.14
 Focus,15000,Manual,15918,Petrol,3,1
 Focus,15000,Manual,4563,Petrol,2,1
 Focus,15000,Manual,27634,Petrol,5,1.26
 Focus,15000,Manual,8702,Petrol,2,1
 Focus,15000,Manual,22856,Petrol,2,1
 Focus,15000,Manual,13337,Diesel,2,1.14
 Focus,15000,Manual,3036,Petrol,3,1.14
 Focus,15000,Manual,9247,Petrol,3,1
 Focus,14999,Manual,4975,Petrol,2,1
 Focus,14999,Manual,9795,Petrol,3,1
 Focus,14999,Manual,13861,Diesel,3,1.14
 Focus,14999,Manual,10783,Petrol,3,1
 Focus,14999,Semi-Auto,11882,Diesel,4,1.26
 Focus,14999,Manual,32990,Diesel,5,1.26
 Focus,14999,Manual,6177,Petrol,2,1
 Focus,14999,Manual,30341,Diesel,5,1.26
 Focus,14998,Manual,7000,Petrol,2,1
 Focus,14998,Manual,7000,Petrol,2,1
 Focus,14998,Manual,7000,Petrol,2,1
 Focus,14998,Automatic,17028,Petrol,4,1.14
 Focus,14998,Manual,7000,Petrol,2,1
 Focus,14998,Manual,12078,Petrol,2,1
 Focus,14998,Manual,9054,Diesel,5,1.26
 Focus,14998,Manual,39193,Diesel,4,1.26
 Focus,14998,Manual,9712,Petrol,3,1
 Focus,14998,Manual,23589,Diesel,5,1.26
 Focus,14998,Manual,10306,Petrol,3,1
 Focus,14998,Manual,41157,Petrol,5,1.26
 Focus,14998,Automatic,8543,Petrol,4,1.14
 Focus,14998,Manual,10464,Petrol,2,1
 Focus,14998,Manual,6564,Petrol,2,1
 Focus,14997,Manual,8745,Petrol,2,1
 Focus,14995,Manual,16611,Petrol,3,1
 Focus,14995,Manual,25773,Diesel,5,1.26
 Focus,14995,Manual,12075,Petrol,2,1
 Focus,14995,Manual,6330,Petrol,2,1
 Focus,14995,Manual,6093,Petrol,2,1
 Focus,14995,Manual,8201,Petrol,3,1
 Focus,14995,Manual,19721,Petrol,2,1
 Focus,14995,Manual,6623,Petrol,2,1
 Focus,14995,Manual,843,Petrol,2,1
 Focus,14995,Manual,1200,Petrol,2,1
 Focus,14995,Manual,15000,Petrol,2,1
 Focus,14995,Automatic,11000,Petrol,2,1
 Focus,14991,Manual,13712,Petrol,2,1
 Focus,14990,Manual,4215,Petrol,3,1
 Focus,14990,Manual,11365,Petrol,2,1
 Focus,14990,Manual,7049,Petrol,3,1
 Focus,14990,Manual,14482,Diesel,3,1.14
 Focus,14990,Manual,13347,Petrol,2,1
 Focus,14990,Automatic,15350,Diesel,3,1.14
 Focus,14990,Manual,40900,Petrol,5,1.26
 Focus,14990,Manual,1850,Petrol,3,1
 Focus,14985,Manual,5400,Petrol,3,1
 Focus,14980,Manual,30968,Diesel,5,1.26
 Focus,14980,Manual,16000,Petrol,2,1
 Focus,14971,Manual,23779,Diesel,4,1.26
 Focus,14960,Manual,23554,Petrol,4,1.26
 Focus,14950,Manual,13820,Petrol,5,1.26
 Focus,14950,Manual,581,Petrol,3,1
 Focus,14925,Manual,12987,Petrol,2,1
 Focus,14900,Manual,24277,Diesel,4,1.26
 Focus,14899,Manual,28786,Diesel,4,1.26
 Focus,14899,Manual,11322,Petrol,2,1
 Focus,14899,Manual,2832,Petrol,2,1
 Focus,14898,Manual,10868,Petrol,2,1
 Focus,14891,Manual,14115,Diesel,3,1.14
 Focus,14890,Manual,11867,Petrol,2,1
 Focus,14890,Manual,11399,Petrol,2,1
 Focus,14870,Manual,14030,Petrol,3,1
 Focus,14850,Manual,11788,Petrol,2,1
 Focus,14820,Manual,22143,Petrol,3,1
 Focus,14800,Manual,23477,Petrol,2,1
 Focus,14800,Automatic,14654,Diesel,3,1.14
 Focus,14800,Manual,35712,Petrol,7,1.26
 Focus,14799,Manual,6249,Petrol,2,1
 Focus,14799,Manual,8560,Petrol,2,1
 Focus,14798,Manual,28576,Diesel,5,1.26
 Focus,14798,Manual,12558,Petrol,2,1
 Focus,14798,Automatic,12848,Petrol,2,1
 Focus,14798,Manual,18443,Petrol,2,1
 Focus,14795,Manual,26000,Diesel,5,1.26
 Focus,14795,Manual,15000,Petrol,3,1
 Focus,14795,Manual,6894,Petrol,3,1
 Focus,14791,Manual,10103,Petrol,3,1
 Focus,14791,Manual,12125,Petrol,2,1
 Focus,14790,Manual,33352,Petrol,5,1.26
 Focus,14790,Manual,15750,Petrol,3,1
 Focus,14789,Manual,10444,Petrol,3,1
 Focus,14760,Manual,8919,Petrol,2,1
 Focus,14760,Manual,8919,Petrol,2,1
 Focus,14760,Manual,8919,Petrol,2,1
 Focus,14760,Manual,8919,Petrol,2,1
 Focus,14750,Manual,12648,Petrol,2,1
 Focus,14750,Manual,10963,Petrol,2,1
 Focus,14749,Automatic,15452,Diesel,3,1.14
 Focus,14740,Manual,31685,Diesel,6,1.26
 Focus,14740,Manual,13451,Petrol,2,1
 Focus,14739,Manual,13986,Petrol,3,1
 Focus,14730,Manual,3803,Petrol,2,1
 Focus,14700,Manual,5726,Petrol,3,1
 Focus,14700,Manual,8229,Petrol,3,1
 Focus,14699,Manual,42524,Petrol,5,1.26
 Focus,14699,Manual,15937,Diesel,3,1.14
 Focus,14699,Manual,5626,Diesel,2,1.14
 Focus,14699,Manual,11229,Petrol,2,1
 Focus,14698,Manual,10812,Diesel,2,1.14
 Focus,14698,Manual,17640,Petrol,2,1
 Focus,14695,Manual,13257,Petrol,2,1
 Focus,14695,Manual,33896,Diesel,5,1.26
 Focus,14691,Manual,16364,Petrol,3,1
 Focus,14690,Manual,31452,Diesel,5,1.26
 Focus,14660,Manual,10874,Petrol,2,1
 Focus,14660,Manual,10874,Petrol,2,1
 Focus,14660,Manual,10874,Petrol,2,1
 Focus,14660,Manual,10874,Petrol,2,1
 Focus,14650,Manual,3943,Petrol,3,1
 Focus,14650,Manual,22822,Diesel,5,1.26
 Focus,14650,Manual,11144,Diesel,3,1.14
 Focus,14610,Manual,11427,Petrol,2,1
 Focus,14610,Manual,11427,Petrol,2,1
 Focus,14610,Manual,11427,Petrol,2,1
 Focus,14610,Manual,11427,Petrol,2,1
 Focus,14600,Manual,22142,Petrol,2,1.14
 Focus,14600,Manual,7119,Diesel,3,1.14
 Focus,14600,Manual,11033,Petrol,3,1
 Focus,14598,Manual,6194,Petrol,3,1
 Focus,14598,Manual,13882,Petrol,2,1
 Focus,14594,Manual,18638,Diesel,2,1.14
 Focus,14591,Manual,37880,Petrol,3,1
 Focus,14590,Manual,3648,Petrol,2,1
 Focus,14590,Manual,3273,Petrol,2,1
 Focus,14581,Manual,15535,Diesel,3,1.14
 Focus,14575,Automatic,10999,Petrol,3,1
 Focus,14560,Manual,12372,Petrol,2,1
 Focus,14560,Manual,12503,Petrol,2,1
 Focus,14560,Manual,12372,Petrol,2,1
 Focus,14560,Manual,12503,Petrol,2,1
 Focus,14560,Manual,12503,Petrol,2,1
 Focus,14560,Manual,12372,Petrol,2,1
 Focus,14560,Manual,12372,Petrol,2,1
 Focus,14560,Manual,12503,Petrol,2,1
 Focus,14550,Manual,3141,Petrol,2,1
 Focus,14548,Manual,19768,Diesel,2,1.14
 Focus,14545,Manual,33461,Petrol,5,1.26
 Focus,14541,Manual,5050,Petrol,3,1
 Focus,14540,Manual,5908,Diesel,2,1.14
 Focus,14540,Manual,7620,Petrol,2,1
 Focus,14540,Manual,6728,Petrol,2,1
 Focus,14530,Manual,4398,Petrol,2,1
 Focus,14525,Automatic,9534,Petrol,3,1
 Focus,14510,Manual,13545,Petrol,2,1
 Focus,14510,Manual,13931,Petrol,2,1
 Focus,14510,Manual,13931,Petrol,2,1
 Focus,14510,Manual,13545,Petrol,2,1
 Focus,14510,Manual,13545,Petrol,2,1
 Focus,14510,Manual,13931,Petrol,2,1
 Focus,14510,Manual,13545,Petrol,2,1
 Focus,14510,Manual,13931,Petrol,2,1
 Focus,14500,Automatic,22587,Petrol,3,1
 Focus,14500,Manual,10755,Petrol,3,1
 Focus,14500,Manual,35000,Petrol,5,1.26
 Focus,14500,Manual,6575,Petrol,3,1
 Focus,14500,Manual,18771,Diesel,3,1.14
 Focus,14500,Automatic,3255,Petrol,5,1.14
 Focus,14500,Manual,40000,Petrol,4,1.26
 Focus,14500,Automatic,22587,Petrol,3,1
 Focus,14500,Automatic,22587,Petrol,3,1
 Focus,14500,Automatic,22587,Petrol,3,1
